Hugo_Symbol,Hugo_Symbol,0
NCOA3,STK11,0.07181343575382708
SETDB1,HERC2,0.07178932342023753
HERC2,SETDB1,0.07178932342023753
GLDC,PTPN22,0.07164936720576673
PTPN22,GLDC,0.07164936720576673
MYH9,CDH1,0.07164199747453623
CDH1,MYH9,0.07164199747453623
COL6A3,UBR5,0.0716128881762742
UBR5,COL6A3,0.0716128881762742
RPGR,CDKN2A,0.07158127269373901
CDKN2A,RPGR,0.07158127269373901
COL12A1,ASXL2,0.07157995347720637
ASXL2,COL12A1,0.07157995347720637
ARID1B,PALLD,0.07157489335369932
PALLD,ARID1B,0.07157489335369932
NF2,TTYH1,0.071471841940264
TTYH1,NF2,0.071471841940264
BRAF,KDM6A,0.07141142788543998
KDM6A,BRAF,0.07141142788543998
CDKN2A,PRKCE,0.07138044671895155
PRKCE,CDKN2A,0.07138044671895155
AGMO,SBNO1,0.07135567653841354
SBNO1,AGMO,0.07135567653841354
DNAH11,AFF2,0.07113417881686163
AFF2,DNAH11,0.07113417881686163
PBRM1,MAP2K4,0.07111623748392035
MAP2K4,PBRM1,0.07111623748392035
EP300,NF2,0.07109925870001792
NF2,EP300,0.07109925870001792
ARID1A,CDH1,0.07107926915630418
CDH1,ARID1A,0.07107926915630418
NF1,SETD2,0.07102839886808142
SETD2,NF1,0.07102839886808142
CCND3,FANCA,0.07102340507131241
FANCA,CCND3,0.07102340507131241
JAK1,PRKACG,0.07095439415819892
PRKACG,JAK1,0.07095439415819892
SETD1A,STAB2,0.07094556801089491
STAB2,SETD1A,0.07094556801089491
FANCA,SBNO1,0.07093139122179917
SBNO1,FANCA,0.07093139122179917
BRIP1,LARGE,0.07083080862960606
LARGE,BRIP1,0.07083080862960606
PRPS2,TAF1,0.07081274900923731
